WNTJ_1_10_p100_r5_t1_c100f.dat;10;10;DP;SUCCESS;223;0.008108
WNTJ_1_10_p100_r5_t1_c100g.dat;10;10;DP;SUCCESS;232;0.008091
WNTJ_1_10_p100_r5_t1_c100h.dat;10;11;DP;SUCCESS;382;0.00979
WNTJ_1_10_p100_r5_t1_c100i.dat;10;12;DP;SUCCESS;263;0.010723
WNTJ_1_10_p100_r5_t1_c100j.dat;10;11;DP;SUCCESS;420;0.008561
WNTJ_1_10_p100_r5_t20_c100a.dat;10;14;DP;SUCCESS;139;0.010167
WNTJ_1_10_p100_r5_t20_c100b.dat;10;28;DP;SUCCESS;101;0.11912
WNTJ_1_10_p100_r5_t20_c100c.dat;10;25;DP;SUCCESS;213;0.035688
WNTJ_1_10_p100_r5_t20_c100d.dat;10;19;DP;SUCCESS;90;0.037131
WNTJ_1_10_p100_r5_t20_c100e.dat;10;16;DP;SUCCESS;74;0.032353
WNTJ_1_10_p100_r5_t20_c100f.dat;10;35;DP;SUCCESS;28;0.481587
WNTJ_1_10_p100_r5_t20_c100g.dat;10;16;DP;SUCCESS;102;0.039003
WNTJ_1_10_p100_r5_t20_c100h.dat;10;19;DP;SUCCESS;119;0.067576
WNTJ_1_10_p100_r5_t20_c100i.dat;10;30;DP;SUCCESS;124;0.104023
WNTJ_1_10_p100_r5_t20_c100j.dat;10;18;DP;SUCCESS;212;0.015498
WNTJ_1_10_p100_r5_t5_c100a.dat;10;13;DP;SUCCESS;318;0.020685
WNTJ_1_10_p100_r5_t5_c100b.dat;10;16;DP;SUCCESS;421;0.010663
WNTJ_1_10_p100_r5_t5_c100c.dat;10;18;DP;SUCCESS;211;0.018941
WNTJ_1_10_p100_r5_t5_c100d.dat;10;12;DP;SUCCESS;177;0.014304
WNTJ_1_10_p100_r5_t5_c100e.dat;10;15;DP;SUCCESS;115;0.011121
WNTJ_1_10_p100_r5_t5_c100f.dat;10;17;DP;SUCCESS;225;0.014478
WNTJ_1_10_p100_r5_t5_c100g.dat;10;12;DP;SUCCESS;147;0.009161
WNTJ_1_10_p100_r5_t5_c100h.dat;10;10;DP;SUCCESS;298;0.007835
WNTJ_1_10_p100_r5_t5_c100i.dat;10;13;DP;SUCCESS;249;0.009148
WNTJ_1_10_p100_r5_t5_c100j.dat;10;14;DP;SUCCESS;315;0.012624
WNTJ_1_20_p100_r10_t10_c100a.dat;20;48;DP;SUCCESS;345;0.796477
WNTJ_1_20_p100_r10_t10_c100b.dat;20;43;DP;SUCCESS;310;0.272587
WNTJ_1_20_p100_r10_t10_c100c.dat;20;52;DP;SUCCESS;500;0.596404
WNTJ_1_20_p100_r10_t10_c100e.dat;20;51;DP;SUCCESS;244;0.904574
WNTJ_1_20_p100_r10_t10_c100f.dat;20;64;DP;SUCCESS;363;1.77673
WNTJ_1_20_p100_r10_t10_c100h.dat;20;46;DP;SUCCESS;431;1.92285
WNTJ_1_20_p100_r10_t10_c100i.dat;20;55;DP;SUCCESS;386;1.02237
WNTJ_1_20_p100_r10_t10_c100j.dat;20;58;DP;SUCCESS;382;1.68619
WNTJ_1_20_p100_r10_t1_c100a.dat;20;24;DP;SUCCESS;725;0.01648
WNTJ_1_20_p100_r10_t1_c100b.dat;20;22;DP;SUCCESS;650;0.010645
WNTJ_1_20_p100_r10_t1_c100c.dat;20;27;DP;SUCCESS;461;0.036272
WNTJ_1_20_p100_r10_t1_c100d.dat;20;27;DP;SUCCESS;394;0.055291
WNTJ_1_20_p100_r10_t1_c100e.dat;20;34;DP;SUCCESS;448;0.075904
WNTJ_1_20_p100_r10_t1_c100f.dat;20;30;DP;SUCCESS;410;0.030943
WNTJ_1_20_p100_r10_t1_c100g.dat;20;26;DP;SUCCESS;417;0.010081
WNTJ_1_20_p100_r10_t1_c100h.dat;20;25;DP;SUCCESS;280;0.032635
WNTJ_1_20_p100_r10_t1_c100i.dat;20;25;DP;SUCCESS;417;0.012132
WNTJ_1_20_p100_r10_t1_c100j.dat;20;23;DP;SUCCESS;357;0.037489
WNTJ_1_20_p100_r10_t20_c100b.dat;20;91;DP;SUCCESS;161;22.3666
WNTJ_1_20_p100_r10_t20_c100c.dat;20;77;DP;SUCCESS;190;19.6551
WNTJ_1_20_p100_r10_t20_c100e.dat;20;62;DP;SUCCESS;205;5.0835
WNTJ_1_20_p100_r10_t20_c100f.dat;20;71;DP;SUCCESS;262;5.91623
WNTJ_1_20_p100_r10_t20_c100g.dat;20;94;DP;SUCCESS;280;14.3546
WNTJ_1_20_p100_r10_t20_c100h.dat;20;79;DP;SUCCESS;205;7.85184
WNTJ_1_20_p100_r10_t20_c100i.dat;20;59;DP;SUCCESS;182;10.0057
WNTJ_1_20_p100_r10_t5_c100a.dat;20;35;DP;SUCCESS;402;0.225031
WNTJ_1_20_p100_r10_t5_c100b.dat;20;34;DP;SUCCESS;284;0.168829
WNTJ_1_20_p100_r10_t5_c100c.dat;20;35;DP;SUCCESS;596;0.293064
WNTJ_1_20_p100_r10_t5_c100d.dat;20;46;DP;SUCCESS;230;0.347685
WNTJ_1_20_p100_r10_t5_c100e.dat;20;36;DP;SUCCESS;360;0.129873
WNTJ_1_20_p100_r10_t5_c100f.dat;20;34;DP;SUCCESS;418;0.170998
WNTJ_1_20_p100_r10_t5_c100g.dat;20;41;DP;SUCCESS;346;0.328133
WNTJ_1_20_p100_r10_t5_c100h.dat;20;34;DP;SUCCESS;383;0.105211
WNTJ_1_20_p100_r10_t5_c100i.dat;20;39;DP;SUCCESS;378;0.077431
WNTJ_1_20_p100_r10_t5_c100j.dat;20;33;DP;SUCCESS;421;0.121753
WNTJ_1_20_p100_r1_t10_c100a.dat;20;74;DP;SUCCESS;550;2.27208
WNTJ_1_20_p100_r1_t10_c100c.dat;20;71;DP;SUCCESS;378;0.483957
WNTJ_1_20_p100_r1_t10_c100d.dat;20;52;DP;SUCCESS;562;0.094461
WNTJ_1_20_p100_r1_t10_c100g.dat;20;64;DP;SUCCESS;438;0.350714
WNTJ_1_20_p100_r1_t10_c100h.dat;20;65;DP;SUCCESS;465;1.01759
WNTJ_1_20_p100_r1_t10_c100i.dat;20;63;DP;SUCCESS;252;1.1728
WNTJ_1_20_p100_r1_t10_c100j.dat;20;75;DP;SUCCESS;344;11.0208
WNTJ_1_20_p100_r1_t1_c100a.dat;20;30;DP;SUCCESS;482;0.047275
WNTJ_1_20_p100_r1_t1_c100b.dat;20;44;DP;SUCCESS;651;1.10265
WNTJ_1_20_p100_r1_t1_c100c.dat;20;28;DP;SUCCESS;753;0.123064
WNTJ_1_20_p100_r1_t1_c100d.dat;20;24;DP;SUCCESS;933;0.014477
WNTJ_1_20_p100_r1_t1_c100e.dat;20;21;DP;SUCCESS;989;0.021124
WNTJ_1_20_p100_r1_t1_c100f.dat;20;27;DP;SUCCESS;488;0.045515
WNTJ_1_20_p100_r1_t1_c100g.dat;20;43;DP;SUCCESS;586;0.116769
WNTJ_1_20_p100_r1_t1_c100h.dat;20;20;DP;SUCCESS;686;0.010057
WNTJ_1_20_p100_r1_t1_c100i.dat;20;44;DP;SUCCESS;738;1.0176
WNTJ_1_20_p100_r1_t1_c100j.dat;20;22;DP;SUCCESS;774;0.02563
WNTJ_1_20_p100_r1_t20_c100e.dat;20;65;DP;SUCCESS;314;2.35908
WNTJ_1_20_p100_r1_t20_c100h.dat;20;108;DP;SUCCESS;290;7.93068
WNTJ_1_20_p100_r1_t20_c100i.dat;20;116;DP;SUCCESS;347;17.1212
WNTJ_1_20_p100_r1_t5_c100a.dat;20;52;DP;SUCCESS;562;0.151697
WNTJ_1_20_p100_r1_t5_c100b.dat;20;42;DP;SUCCESS;832;0.619255
WNTJ_1_20_p100_r1_t5_c100c.dat;20;47;DP;SUCCESS;350;1.49349
WNTJ_1_20_p100_r1_t5_c100d.dat;20;45;DP;SUCCESS;614;0.333606
WNTJ_1_20_p100_r1_t5_c100e.dat;20;50;DP;SUCCESS;428;0.375677
WNTJ_1_20_p100_r1_t5_c100f.dat;20;56;DP;SUCCESS;388;0.352124
WNTJ_1_20_p100_r1_t5_c100g.dat;20;33;DP;SUCCESS;645;0.03706
WNTJ_1_20_p100_r1_t5_c100h.dat;20;57;DP;SUCCESS;424;1.57285
WNTJ_1_20_p100_r1_t5_c100i.dat;20;43;DP;SUCCESS;715;0.184254
WNTJ_1_20_p100_r1_t5_c100j.dat;20;56;DP;SUCCESS;524;0.548569
WNTJ_1_20_p100_r20_t10_c100a.dat;20;44;DP;SUCCESS;312;0.094987
WNTJ_1_20_p100_r20_t10_c100c.dat;20;41;DP;SUCCESS;113;0.489243
WNTJ_1_20_p100_r20_t10_c100d.dat;20;32;DP;SUCCESS;286;0.119329
WNTJ_1_20_p100_r20_t10_c100f.dat;20;43;DP;SUCCESS;344;0.752685
WNTJ_1_20_p100_r20_t10_c100g.dat;20;42;DP;SUCCESS;166;1.13118
WNTJ_1_20_p100_r20_t10_c100h.dat;20;36;DP;SUCCESS;269;0.271288
WNTJ_1_20_p100_r20_t10_c100i.dat;20;42;DP;SUCCESS;291;0.376139
WNTJ_1_20_p100_r20_t10_c100j.dat;20;38;DP;SUCCESS;223;1.46942
WNTJ_1_20_p100_r20_t1_c100a.dat;20;23;DP;SUCCESS;375;0.017142
WNTJ_1_20_p100_r20_t1_c100b.dat;20;25;DP;SUCCESS;269;0.028271
WNTJ_1_20_p100_r20_t1_c100c.dat;20;27;DP;SUCCESS;349;0.018331
WNTJ_1_20_p100_r20_t1_c100d.dat;20;22;DP;SUCCESS;386;0.018292
WNTJ_1_20_p100_r20_t1_c100e.dat;20;23;DP;SUCCESS;529;0.020703
WNTJ_1_20_p100_r20_t1_c100f.dat;20;26;DP;SUCCESS;354;0.013219
WNTJ_1_20_p100_r20_t1_c100g.dat;20;22;DP;SUCCESS;535;0.011942
WNTJ_1_20_p100_r20_t1_c100h.dat;20;22;DP;SUCCESS;378;0.010475
WNTJ_1_20_p100_r20_t1_c100i.dat;20;22;DP;SUCCESS;410;0.009615
WNTJ_1_20_p100_r20_t1_c100j.dat;20;22;DP;SUCCESS;458;0.010438
WNTJ_1_20_p100_r20_t20_c100b.dat;20;49;DP;SUCCESS;177;0.501404
WNTJ_1_20_p100_r20_t20_c100c.dat;20;52;DP;SUCCESS;209;0.941695
WNTJ_1_20_p100_r20_t20_c100e.dat;20;75;DP;SUCCESS;51;41.0386
WNTJ_1_20_p100_r20_t20_c100g.dat;20;61;DP;SUCCESS;196;18.2657
WNTJ_1_20_p100_r20_t20_c100i.dat;20;65;DP;SUCCESS;24;4.48903
WNTJ_1_20_p100_r20_t20_c100j.dat;20;63;DP;SUCCESS;94;3.17816
WNTJ_1_20_p100_r20_t5_c100a.dat;20;30;DP;SUCCESS;315;0.038528
WNTJ_1_20_p100_r20_t5_c100b.dat;20;26;DP;SUCCESS;248;0.04363
WNTJ_1_20_p100_r20_t5_c100c.dat;20;29;DP;SUCCESS;335;0.214955
WNTJ_1_20_p100_r20_t5_c100d.dat;20;27;DP;SUCCESS;257;0.133643
WNTJ_1_20_p100_r20_t5_c100e.dat;20;32;DP;SUCCESS;268;0.227747
WNTJ_1_20_p100_r20_t5_c100f.dat;20;31;DP;SUCCESS;373;0.050743
WNTJ_1_20_p100_r20_t5_c100g.dat;20;34;DP;SUCCESS;250;0.232289
WNTJ_1_20_p100_r20_t5_c100h.dat;20;30;DP;SUCCESS;369;0.038749
WNTJ_1_20_p100_r20_t5_c100i.dat;20;28;DP;SUCCESS;496;0.16403
WNTJ_1_20_p100_r20_t5_c100j.dat;20;31;DP;SUCCESS;244;0.077151
WNTJ_1_20_p100_r5_t10_c100a.dat;20;43;DP;SUCCESS;351;0.391796
WNTJ_1_20_p100_r5_t10_c100b.dat;20;79;DP;SUCCESS;368;0.15938
WNTJ_1_20_p100_r5_t10_c100c.dat;20;58;DP;SUCCESS;317;1.56199
WNTJ_1_20_p100_r5_t10_c100d.dat;20;64;DP;SUCCESS;420;0.914321
WNTJ_1_20_p100_r5_t10_c100e.dat;20;45;DP;SUCCESS;273;0.52196
WNTJ_1_20_p100_r5_t10_c100h.dat;20;78;DP;SUCCESS;322;8.93528
WNTJ_1_20_p100_r5_t10_c100i.dat;20;59;DP;SUCCESS;305;0.370635
WNTJ_1_20_p100_r5_t10_c100j.dat;20;63;DP;SUCCESS;337;1.81805
WNTJ_1_20_p100_r5_t1_c100a.dat;20;36;DP;SUCCESS;632;0.186708
WNTJ_1_20_p100_r5_t1_c100b.dat;20;43;DP;SUCCESS;399;0.048792
WNTJ_1_20_p100_r5_t1_c100c.dat;20;25;DP;SUCCESS;397;0.010438
WNTJ_1_20_p100_r5_t1_c100d.dat;20;25;DP;SUCCESS;564;0.033934
WNTJ_1_20_p100_r5_t1_c100e.dat;20;27;DP;SUCCESS;570;0.047273
WNTJ_1_20_p100_r5_t1_c100f.dat;20;25;DP;SUCCESS;546;0.064464
WNTJ_1_20_p100_r5_t1_c100g.dat;20;23;DP;SUCCESS;712;0.012676
WNTJ_1_20_p100_r5_t1_c100h.dat;20;31;DP;SUCCESS;428;0.076761
WNTJ_1_20_p100_r5_t1_c100i.dat;20;29;DP;SUCCESS;665;0.022514
WNTJ_1_20_p100_r5_t1_c100j.dat;20;38;DP;SUCCESS;708;0.119138
WNTJ_1_20_p100_r5_t20_c100c.dat;20;69;DP;SUCCESS;225;1.24338
WNTJ_1_20_p100_r5_t20_c100e.dat;20;96;DP;SUCCESS;331;4.4255
WNTJ_1_20_p100_r5_t20_c100h.dat;20;98;DP;SUCCESS;268;8.396
WNTJ_1_20_p100_r5_t20_c100i.dat;20;80;DP;SUCCESS;220;11.0213
WNTJ_1_20_p100_r5_t5_c100a.dat;20;40;DP;SUCCESS;522;0.20172
WNTJ_1_20_p100_r5_t5_c100b.dat;20;52;DP;SUCCESS;481;0.638073
WNTJ_1_20_p100_r5_t5_c100c.dat;20;36;DP;SUCCESS;554;0.137761
WNTJ_1_20_p100_r5_t5_c100d.dat;20;39;DP;SUCCESS;554;0.396567
WNTJ_1_20_p100_r5_t5_c100e.dat;20;65;DP;SUCCESS;454;0.438203
WNTJ_1_20_p100_r5_t5_c100f.dat;20;42;DP;SUCCESS;268;0.481867
WNTJ_1_20_p100_r5_t5_c100g.dat;20;52;DP;SUCCESS;533;0.473896
WNTJ_1_20_p100_r5_t5_c100h.dat;20;50;DP;SUCCESS;413;0.6907
WNTJ_1_20_p100_r5_t5_c100i.dat;20;49;DP;SUCCESS;500;0.724163
WNTJ_1_20_p100_r5_t5_c100j.dat;20;46;DP;SUCCESS;594;0.270303
WNTJ_1_30_p100_r10_t10_c100c.dat;30;114;DP;SUCCESS;577;2.9714
WNTJ_1_30_p100_r10_t10_c100d.dat;30;101;DP;SUCCESS;430;7.94494
WNTJ_1_30_p100_r10_t1_c100a.dat;30;35;DP;SUCCESS;873;0.055988
WNTJ_1_30_p100_r10_t1_c100b.dat;30;34;DP;SUCCESS;853;0.033868
WNTJ_1_30_p100_r10_t1_c100c.dat;30;37;DP;SUCCESS;556;0.098424
WNTJ_1_30_p100_r10_t1_c100d.dat;30;45;DP;SUCCESS;578;0.073097
